Date,Open,High,Low,Close,Adj Close,Volume
06-11-2013,110452.215,110881.0719,110368.125,110805.3889,110805.3889,11
07-11-2013,111301.5219,111301.5219,109148.82,110023.3581,110023.3581,129
08-11-2013,109989.72,109998.1269,107744.5211,108013.605,108013.605,22
11-11-2013,107769.7419,107786.5661,107719.29,107719.29,107719.29,5
12-11-2013,107828.6111,107828.6111,106886.7969,106886.7969,106886.7969,3
13-11-2013,107130.66,107677.245,106651.3511,106651.3511,106651.3511,17
14-11-2013,107652.0139,108753.6011,107475.4269,108156.5539,108156.5539,29
15-11-2013,108282.6889,108349.965,107761.335,108249.0611,108249.0611,16
18-11-2013,108030.4189,108038.8361,106979.2939,106979.2939,106979.2939,10
19-11-2013,107147.4739,107231.5639,106878.39,107080.2081,107080.2081,10
20-11-2013,106710.21,106710.21,104431.3731,105776.8131,105776.8131,120
21-11-2013,104750.9089,104868.6369,103977.285,104565.915,104565.915,90
22-11-2013,104540.6839,104860.23,104389.3281,104607.96,104607.96,77
25-11-2013,103523.1969,104364.0969,103346.61,104364.0969,104364.0969,19
26-11-2013,104523.87,104523.87,104389.3281,104389.3281,104389.3281,178417
27-11-2013,104406.1419,105516.1361,103893.195,104086.6061,104086.6061,82331
29-11-2013,104086.6061,105490.905,103741.8289,105162.9519,105162.9519,9203
02-12-2013,105230.2281,105238.635,102404.8061,102783.2111,102783.2111,4979
03-12-2013,102522.5239,103069.1089,102219.8019,102732.7489,102732.7489,1932
04-12-2013,103018.6569,105146.1381,101992.7631,104961.1339,104961.1339,1823
05-12-2013,104271.6,104397.735,102472.0719,103699.7839,103699.7839,446
06-12-2013,103321.3789,104439.78,102001.17,103455.9311,103455.9311,1032
09-12-2013,103447.5139,104540.6839,103346.61,103876.3811,103876.3811,352
10-12-2013,104187.51,106542.03,104187.51,106155.2181,106155.2181,882
11-12-2013,106113.1731,106113.1731,105289.0869,105827.265,105827.265,147
12-12-2013,105406.815,105566.5881,103085.9331,103094.34,103094.34,609
13-12-2013,103153.1989,104187.51,102774.7939,103910.0089,103910.0089,446
16-12-2013,104137.0581,105162.9519,103338.2031,104734.095,104734.095,242
17-12-2013,104019.33,104305.2381,103531.6039,103531.6039,103531.6039,22
18-12-2013,103556.835,104700.4569,102337.53,103943.6469,103943.6469,114
19-12-2013,103144.7919,103144.7919,99957.77889,100487.55,100487.55,124
20-12-2013,100142.7831,101563.9061,100142.7831,101336.8569,101336.8569,204
23-12-2013,101345.2639,101345.2639,100563.2331,100773.4581,100773.4581,123
24-12-2013,100891.1861,101378.9019,100714.5889,101336.8569,101336.8569,184
26-12-2013,101505.0369,102245.0331,101505.0369,102093.6669,102093.6669,140
27-12-2013,102034.8081,102463.665,101992.7631,102261.8469,102261.8469,278
30-12-2013,102169.35,102169.35,100437.0981,101168.6769,101168.6769,351
31-12-2013,100605.2781,101950.7181,99394.38,101067.7731,101067.7731,124
02-01-2014,101269.5911,103203.6611,101269.5911,103010.25,103010.25,209
03-01-2014,102732.7489,104187.51,102732.7489,104137.0581,104137.0581,142
06-01-2014,103666.1561,104860.23,102749.5731,104086.6061,104086.6061,127
07-01-2014,104212.7411,104473.4181,103119.5711,103380.2481,103380.2481,73
08-01-2014,103220.475,103220.475,102472.0719,103035.4811,103035.4811,189
09-01-2014,103077.5261,103371.8411,103077.5261,103371.8411,103371.8411,7
10-01-2014,103851.15,104843.4161,103767.06,104834.9989,104834.9989,58
13-01-2014,105162.9519,105339.5389,104734.095,105188.1831,105188.1831,46
14-01-2014,105196.59,105221.8211,104439.78,104708.8639,104708.8639,37
15-01-2014,104532.2769,104540.6839,104111.8269,104111.8269,104111.8269,68
16-01-2014,104212.7411,104507.0561,104187.51,104271.6,104271.6,48
17-01-2014,104246.3689,105474.0911,104246.3689,105255.4489,105255.4489,101
21-01-2014,105650.6781,105743.175,104271.6,104465.0111,104465.0111,224
22-01-2014,104414.5489,104439.78,104187.51,104187.51,104187.51,58
23-01-2014,103867.9639,106306.5739,103867.9639,106172.0319,106172.0319,40
24-01-2014,105810.4511,106743.8481,105810.4511,106331.805,106331.805,38
27-01-2014,105936.5861,106323.3981,105482.4981,106256.1219,106256.1219,92
28-01-2014,105776.8131,105818.8581,105196.59,105196.59,105196.59,20
29-01-2014,106138.3939,106138.3939,106138.3939,106138.3939,106138.3939,137028
30-01-2014,106542.03,106600.8889,104061.375,104456.5939,104456.5939,45276
31-01-2014,104574.3219,105490.905,104137.0581,104280.0069,104280.0069,5820
03-02-2014,104473.4181,106483.1711,104372.5039,105987.0381,105987.0381,2914
04-02-2014,105818.8581,106012.2589,104927.5061,105255.4489,105255.4489,1745
05-02-2014,105448.86,107105.4289,105373.1769,105726.3611,105726.3611,1616
06-02-2014,105785.22,106542.03,105406.815,105751.5819,105751.5819,274
07-02-2014,105810.4511,106912.0281,105776.8131,106230.9011,106230.9011,436
10-02-2014,106760.6619,107408.1611,106432.7089,107197.9361,107197.9361,742
11-02-2014,107130.66,108644.28,107113.8461,108484.5069,108484.5069,562
12-02-2014,108518.145,108997.4539,108097.695,108921.7811,108921.7811,140
13-02-2014,108753.6011,109611.315,108265.875,109350.6381,109350.6381,877
14-02-2014,109459.9489,111057.6589,109459.9489,110914.71,110914.71,308
18-02-2014,111242.6631,111890.1519,110485.8531,111394.0189,111394.0189,373
19-02-2014,110855.8511,111133.3419,110082.2169,111049.2519,111049.2519,193
20-02-2014,110216.7589,111293.115,110124.2619,110754.9369,110754.9369,116
21-02-2014,110998.8,111696.7511,110780.1681,111326.7531,111326.7531,171
24-02-2014,111360.3911,112596.51,111116.5281,112537.6511,112537.6511,93
25-02-2014,112377.8781,113008.5531,112100.3769,112932.87,112932.87,290
26-02-2014,112781.5039,112848.78,111469.7019,111688.3339,111688.3339,485
27-02-2014,111780.8411,112260.15,111385.6119,111974.2419,111974.2419,369
28-02-2014,111822.8861,112058.3319,111091.2969,111116.5281,111116.5281,239
03-03-2014,112335.8331,113866.2669,112083.5631,113529.9069,113529.9069,232
04-03-2014,113555.1381,113555.1381,112024.6939,112495.6061,112495.6061,80
05-03-2014,112243.3361,112764.69,112243.3361,112697.4139,112697.4139,32
06-03-2014,112512.42,113664.4489,112117.2011,113664.4489,113664.4489,59
07-03-2014,113479.455,113748.5389,111772.4239,112520.8269,112520.8269,97
10-03-2014,112344.24,113075.8189,111881.745,112798.3281,112798.3281,97
11-03-2014,112680.6,113723.3181,112520.8269,113227.185,113227.185,53
12-03-2014,113445.8169,115245.345,113412.1789,115228.5311,115228.5311,58
13-03-2014,114934.2161,115581.705,114908.985,115388.2939,115388.2939,23
14-03-2014,115716.2469,116599.1919,115295.7969,115960.11,115960.11,91
17-03-2014,116557.1469,117002.8281,115388.2939,115447.1631,115447.1631,29
18-03-2014,114303.5411,114513.7661,113807.4081,114278.31,114278.31,35
19-03-2014,114118.5369,114194.22,112066.7389,112798.3281,112798.3281,57
20-03-2014,112150.8289,112150.8289,111486.5261,111881.745,111881.745,72
21-03-2014,112604.9169,112604.9169,112327.4261,112344.24,112344.24,3
24-03-2014,112091.97,112091.97,110199.945,110258.8039,110258.8039,103
25-03-2014,110620.395,110620.395,109947.675,110275.6281,110275.6281,46
26-03-2014,110595.1639,110595.1639,109602.9081,109602.9081,109602.9081,4
27-03-2014,108871.3189,108871.3189,108871.3189,108871.3189,108871.3189,185016
28-03-2014,108661.0939,109266.5481,108131.3331,108795.6461,108795.6461,65486
31-03-2014,108837.6911,109216.0961,107837.0181,107921.1081,107921.1081,4121
01-04-2014,108064.0569,108299.5131,107408.1611,107601.5619,107601.5619,884
02-04-2014,107652.0139,108820.8669,107652.0139,108518.145,108518.145,1099
03-04-2014,108543.3761,108770.415,107862.2389,108005.1981,108005.1981,775
04-04-2014,108097.695,109829.9469,108005.1981,109586.0839,109586.0839,976
07-04-2014,109434.7281,109653.36,109005.8711,109148.82,109148.82,361
08-04-2014,109031.0919,110502.6669,109031.0919,110048.5789,110048.5789,264
09-04-2014,110115.855,110460.6219,109409.4969,109779.495,109779.495,191
10-04-2014,110309.2661,111318.3461,110258.8039,111007.2069,111007.2069,127
11-04-2014,110914.71,111234.2561,110687.6711,110889.4789,110889.4789,76
14-04-2014,111007.2069,111839.7,111007.2069,111604.2439,111604.2439,328
15-04-2014,111225.8389,111225.8389,108602.235,109317,109317,238
16-04-2014,109544.0389,109611.315,108896.55,109577.6769,109577.6769,177
17-04-2014,109325.4069,109569.27,108686.325,108762.0081,108762.0081,124
21-04-2014,108476.1,109249.7239,107954.7461,108307.92,108307.92,100
22-04-2014,108408.8239,108610.6419,107298.84,107685.6519,107685.6519,100
23-04-2014,107996.7911,108282.6889,107837.0181,107988.3739,107988.3739,176
24-04-2014,108022.0119,109140.4131,106996.1181,108518.145,108518.145,522
25-04-2014,108795.6461,109703.8119,108795.6461,109375.8589,109375.8589,274
28-04-2014,109771.0881,109771.0881,108728.37,109224.5031,109224.5031,388
29-04-2014,108938.595,109359.045,108400.4169,108980.64,108980.64,904
30-04-2014,108980.64,109022.685,108190.1919,108947.0019,108947.0019,181
01-05-2014,108366.7789,108366.7789,107467.02,107895.8769,107895.8769,25
02-05-2014,107357.6989,109544.0389,107357.6989,109535.6319,109535.6319,90
05-05-2014,109787.9019,110511.0739,109779.495,110073.81,110073.81,31
06-05-2014,110107.4481,110107.4481,109897.2231,110014.9511,110014.9511,14
07-05-2014,110183.1311,110326.08,108307.92,108358.3719,108358.3719,21
08-05-2014,108602.235,108602.235,108097.695,108257.4681,108257.4681,65
09-05-2014,108249.0611,108249.0611,108249.0611,108249.0611,108249.0611,3
12-05-2014,107811.7869,108972.2331,107736.1039,108947.0019,108947.0019,19
13-05-2014,108938.595,108938.595,108644.28,108862.9119,108862.9119,20
14-05-2014,108711.5561,109897.2231,108711.5561,109796.3089,109796.3089,25
15-05-2014,109527.225,109527.225,108711.5561,108770.415,108770.415,27
16-05-2014,108753.6011,108753.6011,108753.6011,108753.6011,108753.6011,8
19-05-2014,108787.2289,108787.2289,108787.2289,108787.2289,108787.2289,44
20-05-2014,108534.9589,108854.505,108484.5069,108854.505,108854.505,8
21-05-2014,108257.4681,108307.92,108257.4681,108307.92,108307.92,2
22-05-2014,108829.2739,108896.55,108829.2739,108888.1431,108888.1431,4
23-05-2014,108745.1839,108762.0081,108610.6419,108610.6419,108610.6419,3
27-05-2014,108635.8731,108635.8731,106407.4881,106407.4881,106407.4881,25
28-05-2014,105894.5411,105894.5411,105894.5411,105894.5411,105894.5411,168825
29-05-2014,105810.4511,106003.8519,105188.1831,105642.2711,105642.2711,38045
30-05-2014,105541.3569,105919.7619,104422.9661,104742.5019,104742.5019,3839
02-06-2014,105112.5,105171.3589,104347.2831,104582.7289,104582.7289,774
03-06-2014,104616.3669,104902.275,104313.645,104633.1911,104633.1911,654
04-06-2014,104700.4569,105011.5961,104498.6389,104607.96,104607.96,604
05-06-2014,104607.96,105667.4919,104372.5039,105364.77,105364.77,1317
06-06-2014,105398.4081,105667.4919,104801.3711,105289.0869,105289.0869,381
09-06-2014,105339.5389,105625.4469,105331.1319,105406.815,105406.815,97
10-06-2014,105314.3181,106146.8111,105196.59,105936.5861,105936.5861,1007
11-06-2014,105944.9931,106323.3981,105877.7169,106020.6761,106020.6761,128
12-06-2014,105953.4,107172.705,105953.4,107097.0219,107097.0219,129
13-06-2014,107004.525,107189.5189,106903.6211,107105.4289,107105.4289,145
16-06-2014,107618.3861,107811.7869,106861.5761,107206.3431,107206.3431,334
17-06-2014,107029.7561,107029.7561,106029.0831,106937.2489,106937.2489,819
18-06-2014,106785.8931,107021.3389,106575.6681,106996.1181,106996.1181,143
19-06-2014,107399.7439,111082.89,107399.7439,110469.0289,110469.0289,601
20-06-2014,111116.5281,111116.5281,109888.8161,110679.2539,110679.2539,254
23-06-2014,110351.3111,110830.62,110351.3111,110830.62,110830.62,142
24-06-2014,110628.8019,111469.7019,110628.8019,111074.4831,111074.4831,223
25-06-2014,110603.5811,111284.7081,110326.08,111183.7939,111183.7939,294
26-06-2014,110965.1619,110965.1619,110359.7181,110670.8469,110670.8469,1204
27-06-2014,110780.1681,111074.4831,110435.4011,110914.71,110914.71,625
30-06-2014,110603.5811,111730.3789,110309.2661,111150.1661,111150.1661,744
01-07-2014,111562.1989,111957.4281,111520.1539,111536.9781,111536.9781,51
02-07-2014,111570.6161,111898.5589,111570.6161,111898.5589,111898.5589,226
03-07-2014,111612.6611,111646.2889,110410.17,111032.4381,111032.4381,40
07-07-2014,110889.4789,111024.0311,110426.9839,110704.485,110704.485,93
08-07-2014,110864.2581,111293.115,110662.44,110662.44,110662.44,6
09-07-2014,111335.16,111873.3381,111318.3461,111318.3461,111318.3461,16
10-07-2014,111881.745,112991.7289,111671.52,112571.2789,112571.2789,28
11-07-2014,112504.0131,112596.51,112361.0539,112428.33,112428.33,112
14-07-2014,112075.1561,112075.1561,109712.2189,109846.7711,109846.7711,103
15-07-2014,109939.2681,110317.6731,108820.8669,109056.3231,109056.3231,368
16-07-2014,109182.4581,109577.6769,109056.3231,109283.3619,109283.3619,34
17-07-2014,109577.6769,111318.3461,109577.6769,110721.2989,110721.2989,16
18-07-2014,111225.8389,111225.8389,109838.3539,110090.6239,110090.6239,27
21-07-2014,110241.99,110620.395,110241.99,110469.0289,110469.0289,18
22-07-2014,109829.9469,109829.9469,109829.9469,109829.9469,109829.9469,2
23-07-2014,109695.405,109695.405,109695.405,109695.405,109695.405,0
24-07-2014,109106.775,109106.775,108526.5519,108526.5519,108526.5519,1
25-07-2014,108879.7361,109577.6769,108879.7361,109577.6769,109577.6769,8
28-07-2014,109939.2681,109989.72,109594.5011,109594.5011,109594.5011,52
29-07-2014,110233.5831,110233.5831,109174.0511,109174.0511,109174.0511,181554
30-07-2014,109199.2719,109569.27,108560.19,108888.1431,108888.1431,36189
31-07-2014,108904.9569,109089.9611,107685.6519,107744.5211,107744.5211,5663
01-08-2014,107979.9669,109031.0919,107609.9689,108778.8219,108778.8219,1985
04-08-2014,108846.0981,108896.55,108131.3331,108282.6889,108282.6889,917
05-08-2014,108307.92,108703.1389,107853.8319,107971.56,107971.56,825
06-08-2014,108316.3269,110073.81,108291.1061,109880.3989,109880.3989,706
07-08-2014,109762.6811,110418.5769,109527.225,110225.1761,110225.1761,225
08-08-2014,110225.1761,111116.5281,109989.72,110065.4031,110065.4031,586
11-08-2014,110023.3581,110132.6689,109762.6811,110031.765,110031.765,194
12-08-2014,109838.3539,110645.6261,109804.7261,110056.9961,110056.9961,438
13-08-2014,110056.9961,110393.3561,109737.45,110393.3561,110393.3561,238
14-08-2014,110309.2661,110696.0781,110132.6689,110485.8531,110485.8531,320
15-08-2014,110300.8489,110393.3561,108644.28,109695.405,109695.405,199
18-08-2014,109434.7281,109493.5869,108955.4089,109123.5889,109123.5889,100
19-08-2014,109216.0961,109451.5419,108812.46,108904.9569,108904.9569,144
20-08-2014,108930.1881,108963.8261,108341.5581,108762.0081,108762.0081,332
21-08-2014,108476.1,108476.1,106962.48,107105.4289,107105.4289,264
22-08-2014,107298.84,107635.2,107214.75,107517.4719,107517.4719,119
25-08-2014,107408.1611,107433.3819,107105.4289,107408.1611,107408.1611,251
26-08-2014,108425.6481,108434.055,107727.6969,107954.7461,107954.7461,74
27-08-2014,107761.335,107828.6111,107761.335,107794.9731,107794.9731,783
28-08-2014,108013.605,108787.2289,107996.7911,108366.7789,108366.7789,817
29-08-2014,108434.055,108450.8689,108038.8361,108122.9261,108122.9261,116
02-09-2014,108013.605,108173.3781,106163.625,106264.5289,106264.5289,280
03-09-2014,106483.1711,106886.7969,106214.0769,106701.8031,106701.8031,279
04-09-2014,106684.9789,107021.3389,105987.0381,106382.2569,106382.2569,290
05-09-2014,106222.4839,106634.5269,106222.4839,106441.1261,106441.1261,123
08-09-2014,106659.7581,106659.7581,105339.5389,105339.5389,105339.5389,2
09-09-2014,104843.4161,104843.4161,104843.4161,104843.4161,104843.4161,0
10-09-2014,105675.8989,105675.8989,104565.915,104565.915,104565.915,95
11-09-2014,104052.9681,104052.9681,104052.9681,104052.9681,104052.9681,0
12-09-2014,103178.43,103422.2931,103178.43,103422.2931,103422.2931,47
15-09-2014,103153.1989,103851.15,103153.1989,103733.4219,103733.4219,21
16-09-2014,104128.6511,104128.6511,103867.9639,103867.9639,103867.9639,3
17-09-2014,103952.0539,103952.0539,102749.5731,103800.6981,103800.6981,10
18-09-2014,102270.2539,103069.1089,102270.2539,103069.1089,103069.1089,5
19-09-2014,102446.8511,102446.8511,102194.5811,102194.5811,102194.5811,4
22-09-2014,102160.9431,102320.7161,101950.7181,102320.7161,102320.7161,7
23-09-2014,102673.89,102673.89,102673.89,102673.89,102673.89,5
24-09-2014,102472.0719,102472.0719,102320.7161,102472.0719,102472.0719,2
25-09-2014,101706.855,102690.7039,101706.855,102690.7039,102690.7039,11
26-09-2014,102093.6669,102093.6669,102093.6669,102093.6669,102093.6669,19497
29-09-2014,102278.6711,102774.7939,102152.5361,102379.575,102379.575,6344
30-09-2014,102152.5361,102438.4339,101244.36,101790.945,101790.945,680
01-10-2014,101555.4889,102404.8061,101370.495,102135.7119,102135.7119,178
02-10-2014,102194.5811,102547.755,101774.1311,102102.0739,102102.0739,176
03-10-2014,101950.7181,101950.7181,100151.19,100252.0939,100252.0939,499
06-10-2014,99873.68889,101580.72,99461.65611,101471.3989,101471.3989,415
07-10-2014,101673.2169,101891.8489,101353.6811,101891.8489,101891.8489,272
08-10-2014,101765.7139,102413.2131,101353.6811,101353.6811,101353.6811,9
09-10-2014,102917.7531,103346.61,102917.7531,102976.6119,102976.6119,19
10-10-2014,102884.115,102884.115,102337.53,102673.89,102673.89,186
13-10-2014,103413.8861,103767.06,103178.43,103371.8411,103371.8411,103
14-10-2014,103926.8331,103926.8331,103733.4219,103733.4219,103733.4219,73
15-10-2014,104582.7289,104860.23,104582.7289,104616.3669,104616.3669,250
16-10-2014,104448.1869,104523.87,103994.0989,104313.645,104313.645,6
17-10-2014,104052.9681,104128.6511,103649.3319,104128.6511,104128.6511,356
20-10-2014,104044.5611,104607.96,103884.7881,104607.96,104607.96,105
21-10-2014,105196.59,105196.59,105196.59,105196.59,105196.59,48
22-10-2014,104675.2361,104675.2361,104675.2361,104675.2361,104675.2361,2
23-10-2014,103262.52,103304.565,103254.1131,103304.565,103304.565,2
24-10-2014,103380.2481,103657.7389,103380.2481,103531.6039,103531.6039,71
27-10-2014,103447.5139,103447.5139,103203.6611,103355.0169,103355.0169,282
28-10-2014,103001.8431,103514.79,102985.0189,103363.4239,103363.4239,46
29-10-2014,102951.3911,102951.3911,102951.3911,102951.3911,102951.3911,631
30-10-2014,102060.0289,102144.1189,100554.8261,100748.2269,100748.2269,521
31-10-2014,100874.3619,100882.7689,97662.12805,98477.79695,98477.79695,260
03-11-2014,98082.57805,98578.71111,97805.07695,98334.84805,98334.84805,60
04-11-2014,98124.62305,98469.39,97964.85,98166.66805,98166.66805,40
05-11-2014,98225.52695,98275.97889,95677.60611,96316.68805,96316.68805,157
06-11-2014,95955.09695,96493.275,95686.01305,96056.01111,96056.01111,137
07-11-2014,95854.19305,98360.06889,95273.97,98351.66195,98351.66195,97
10-11-2014,98469.39,98469.39,96762.35889,97510.76195,97510.76195,40
11-11-2014,97123.95,98427.345,96838.04195,97779.85611,97779.85611,22
12-11-2014,97754.625,98225.52695,97334.175,97451.90305,97451.90305,17
13-11-2014,97855.52889,97922.805,97123.95,97636.89695,97636.89695,1047
14-11-2014,97140.76389,100151.19,96535.32,99646.65,99646.65,486
17-11-2014,99486.87695,99806.42305,99276.65195,99478.47,99478.47,17
18-11-2014,100664.1369,100664.1369,100395.0531,100630.4989,100630.4989,2
19-11-2014,100613.685,100765.0511,100117.5519,100369.8219,100369.8219,23
20-11-2014,100218.4661,100226.8731,100125.9589,100125.9589,100125.9589,3
21-11-2014,100151.19,101109.8181,99983.01,100697.775,100697.775,20
24-11-2014,100714.5889,100731.4131,100529.595,100529.595,100529.595,17
25-11-2014,100664.1369,100664.1369,100664.1369,100664.1369,100664.1369,210753
26-11-2014,100950.045,100992.09,100378.2289,100622.0919,100622.0919,75297
28-11-2014,100655.73,100756.6339,97863.94611,98822.56389,98822.56389,11175
01-12-2014,97544.4,102623.4381,96005.54889,102421.62,102421.62,5524
02-12-2014,101942.3111,101942.3111,100176.4211,100840.7239,100840.7239,1236
03-12-2014,100748.2269,102060.0289,100580.0469,101622.765,101622.765,440
04-12-2014,101597.5339,102001.17,101042.5419,101538.675,101538.675,358
05-12-2014,101168.6769,101412.54,99789.59889,100075.5069,100075.5069,560
08-12-2014,100117.5519,101496.63,99831.64389,100462.3189,100462.3189,183
09-12-2014,101076.18,104103.42,101076.18,103556.835,103556.835,314
10-12-2014,103531.6039,103817.5119,103144.7919,103338.2031,103338.2031,306
11-12-2014,103144.7919,103531.6039,102270.2539,103018.6569,103018.6569,264
12-12-2014,103245.7061,103245.7061,102270.2539,102757.98,102757.98,203
15-12-2014,102850.4769,102850.4769,100773.4581,101513.4439,101513.4439,77
16-12-2014,100672.5439,102757.98,100294.1389,100395.0531,100395.0531,223
17-12-2014,100756.6339,100874.3619,99562.56,100428.6911,100428.6911,94
18-12-2014,100041.8689,101521.8611,100041.8689,100462.3189,100462.3189,197
19-12-2014,100739.82,100975.2761,100563.2331,100563.2331,100563.2331,96
22-12-2014,100739.82,100739.82,98612.33889,99200.96889,99200.96889,223
23-12-2014,99167.34111,99251.43111,98805.75,99049.61305,99049.61305,232
24-12-2014,98973.93,99167.34111,98679.615,98679.615,98679.615,23
26-12-2014,98990.74389,100512.7811,98990.74389,100512.7811,100512.7811,124
29-12-2014,99772.785,99772.785,99335.52111,99369.14889,99369.14889,180
30-12-2014,99343.92805,101774.1311,99343.92805,100924.8139,100924.8139,191
31-12-2014,100840.7239,100840.7239,99453.23889,99554.15305,99554.15305,92
02-01-2015,99562.56,100445.505,98343.255,99730.74,99730.74,138
05-01-2015,99251.43111,101488.2231,99234.60695,101235.9531,101235.9531,470
06-01-2015,101202.315,102589.8,101202.315,102530.9411,102530.9411,97
07-01-2015,102522.5239,102522.5239,101799.3519,101799.3519,101799.3519,29
08-01-2015,101496.63,102228.2089,101437.7711,101614.3581,101614.3581,92
09-01-2015,101841.3969,102606.6139,101774.1311,102253.44,102253.44,43
12-01-2015,102942.9739,103800.6981,102514.1169,103657.7389,103657.7389,100
13-01-2015,104204.3239,104212.7411,103455.9311,103792.2911,103792.2911,20
14-01-2015,103397.0619,104591.1461,103060.7019,103800.6981,103800.6981,21
15-01-2015,103556.835,106373.85,103203.6611,106348.6189,106348.6189,130
16-01-2015,105625.4469,107609.9689,105625.4469,107374.5231,107374.5231,44
20-01-2015,107542.7031,109089.9611,107113.8461,108829.2739,108829.2739,157
21-01-2015,108913.3639,109611.315,108198.5989,108787.2289,108787.2289,78
22-01-2015,108745.1839,109493.5869,107929.515,109375.8589,109375.8589,131
23-01-2015,109300.1861,109300.1861,108694.7319,108694.7319,108694.7319,23
26-01-2015,108434.055,108526.5519,107584.7481,107584.7481,107584.7481,26
27-01-2015,107399.7439,108619.0489,107399.7439,108619.0489,108619.0489,20
28-01-2015,108131.3331,108207.0161,108131.3331,108131.3331,108131.3331,180387
29-01-2015,107912.7011,108089.2881,105196.59,105499.3119,105499.3119,67983
30-01-2015,105785.22,107996.7911,105701.13,107509.065,107509.065,8626
02-02-2015,107979.9669,107979.9669,106457.94,107315.6539,107315.6539,1654
03-02-2015,107088.615,108030.4189,105558.1811,105928.1689,105928.1689,2380
04-02-2015,106121.58,106928.8419,105684.3161,106272.9461,106272.9461,668
05-02-2015,106945.6661,107012.9319,105768.4061,106121.58,106121.58,133
06-02-2015,106373.85,106592.4819,103262.52,103758.6531,103758.6531,432
09-02-2015,104061.375,104465.0111,103884.7881,104338.8761,104338.8761,319
10-02-2015,104061.375,104692.05,103531.6039,103565.2419,103565.2419,231
11-02-2015,103708.2011,104052.9681,102505.71,102505.71,102505.71,102
12-02-2015,102413.2131,103413.8861,102413.2131,102598.2069,102598.2069,99
13-02-2015,102774.7939,103666.1561,102774.7939,103136.385,103136.385,65
17-02-2015,103237.2889,103767.06,101160.27,101589.1269,101589.1269,204
18-02-2015,101505.0369,101765.7139,100723.0061,100882.7689,100882.7689,147
19-02-2015,102295.485,102589.8,101328.45,101505.0369,101505.0369,65
20-02-2015,101454.585,102009.5769,100832.3169,101277.9981,101277.9981,51
23-02-2015,101017.3211,101185.5011,100201.6419,100933.2311,100933.2311,268
24-02-2015,101193.9081,101202.315,100386.6461,100647.3231,100647.3231,151
25-02-2015,101269.5911,101294.8119,100992.09,100992.09,100992.09,570
26-02-2015,101311.6361,102505.71,101311.6361,101715.2619,101715.2619,560
27-02-2015,101555.4889,102404.8061,101286.405,101967.5319,101967.5319,195
02-03-2015,102110.4911,102816.8389,101320.0431,101555.4889,101555.4889,124
03-03-2015,101034.135,101917.08,100487.55,101244.36,101244.36,51
04-03-2015,101311.6361,101488.2231,100739.82,100958.4519,100958.4519,27
05-03-2015,101050.9489,101362.0881,100563.2331,100563.2331,100563.2331,29
06-03-2015,100487.55,100546.4089,97855.52889,97889.16695,97889.16695,168
09-03-2015,98334.84805,98738.47389,98074.17111,98082.57805,98082.57805,45
10-03-2015,98082.57805,98250.75805,97250.085,97552.80695,97552.80695,94
11-03-2015,97712.58,97712.58,96510.08889,96762.35889,96762.35889,74
12-03-2015,97157.58805,97586.445,96678.26889,96880.08695,96880.08695,63
13-03-2015,97393.03389,97477.12389,96922.13195,96922.13195,96922.13195,44
16-03-2015,97519.16889,97737.81111,96711.90695,96981.00111,96981.00111,56
17-03-2015,97006.22195,97393.03389,96224.19111,96560.55111,96560.55111,71
18-03-2015,96594.17889,98746.89111,96451.23,96821.22805,96821.22805,112
19-03-2015,98519.84195,98519.84195,97485.54111,98309.61695,98309.61695,39
20-03-2015,98469.39,99680.28805,98469.39,99629.83611,99629.83611,54
23-03-2015,99360.74195,99898.92,99327.10389,99898.92,99898.92,5
24-03-2015,99898.92,100319.37,99730.74,100210.0489,100210.0489,411
25-03-2015,100277.325,100840.7239,100277.325,100680.9611,100680.9611,11
26-03-2015,100756.6339,102060.0289,100756.6339,101336.8569,101336.8569,68
27-03-2015,100655.73,100891.1861,100596.8711,100891.1861,100891.1861,172260
30-03-2015,100739.82,100781.865,99360.74195,99629.83611,99629.83611,37990
31-03-2015,99713.92611,100075.5069,99074.83389,99486.87695,99486.87695,3409
01-04-2015,99470.06305,101597.5339,99310.29,101589.1269,101589.1269,1632
02-04-2015,101244.36,101387.3089,100470.7361,100983.6831,100983.6831,1684
06-04-2015,101740.4931,102942.9739,101740.4931,102472.0719,102472.0719,343
07-04-2015,102152.5361,102152.5361,101597.5339,101799.3519,101799.3519,406
08-04-2015,101656.4031,101866.6281,100706.1819,101168.6769,101168.6769,236
09-04-2015,101050.9489,101118.225,100319.37,100369.8219,100369.8219,521
10-04-2015,100554.8261,101715.2619,100554.8261,101294.8119,101294.8119,202
13-04-2015,101589.1269,101589.1269,100765.0511,100849.1411,100849.1411,424
14-04-2015,100807.0961,100958.4519,99570.96695,100302.5561,100302.5561,546
15-04-2015,100453.9119,101168.6769,99949.37195,101034.135,101034.135,196
16-04-2015,101269.5911,101622.765,100453.9119,100739.82,100739.82,199
17-04-2015,100924.8139,101412.54,100924.8139,101151.8631,101151.8631,21
20-04-2015,101387.3089,101488.2231,100151.19,100361.415,100361.415,67
21-04-2015,100336.1839,101151.8631,100302.5561,101151.8631,101151.8631,33
22-04-2015,100832.3169,101126.6319,99663.46389,99806.42305,99806.42305,93
23-04-2015,99831.64389,100655.73,99739.14695,100437.0981,100437.0981,331
24-04-2015,100260.5111,100462.3189,98772.11195,98822.56389,98822.56389,52
